,id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,a few days or more,within a day,within a few hours,within an hour,Hawaii,Honolulu,Kauai,Maui,Entire home/apt,Hotel room,Private room,Shared room
189,535213,734667,0.9,1.0,True,1.0,True,True,2,1.0,147.0,3,75,210,46,96.0,0,1,0,0,0,0,0,1,1,0,0,0
190,538839,734669,1.0,1.0,True,1.0,True,False,2,1.0,225.0,3,120,69,75,98.0,0,0,0,1,0,0,0,1,1,0,0,0
191,543600,734672,1.0,0.98,True,4.0,True,False,3,1.0,95.0,1,190,352,258,91.0,0,0,0,1,0,0,1,0,0,0,1,0
192,543962,733723,1.0,0.99,True,2.0,True,True,6,2.0,199.0,3,30,157,88,98.0,0,0,0,1,1,0,0,0,1,0,0,0
193,544278,734672,1.0,0.98,True,4.0,True,False,7,2.0,475.0,180,1125,0,31,98.0,0,0,0,1,0,0,1,0,1,0,0,0
194,547635,734328,1.0,1.0,True,5.0,True,True,8,3.0,200.0,1,1125,254,289,97.0,0,0,0,1,1,0,0,0,1,0,0,0
195,551138,734676,1.0,0.97,False,5.0,True,True,3,1.0,65.0,30,365,85,94,89.0,0,0,0,1,0,1,0,0,1,0,0,0
196,554205,734211,0.8,1.0,True,3.0,True,True,4,1.0,109.0,4,10,259,259,99.0,0,0,1,0,1,0,0,0,1,0,0,0
197,555648,734678,1.0,0.9,True,2.0,True,True,4,2.0,69.0,30,1125,233,22,97.0,0,0,0,1,1,0,0,0,1,0,0,0
198,555708,734335,1.0,1.0,True,1.0,True,True,2,1.0,150.0,3,90,254,155,98.0,0,0,0,1,0,1,0,0,1,0,0,0
199,557699,734679,1.0,0.96,True,3.0,True,True,4,1.0,136.0,3,1125,126,59,96.0,0,0,0,1,0,0,1,0,1,0,0,0
200,557880,734679,1.0,0.71,False,2.0,True,False,3,1.0,232.0,4,60,244,5,95.0,0,0,0,1,0,0,0,1,1,0,0,0
201,564565,734682,1.0,0.8,True,4.0,True,True,2,1.0,109.0,5,1125,308,57,99.0,0,0,1,0,1,0,0,0,1,0,0,0
202,565485,734367,1.0,0.98,True,2.0,True,True,2,1.0,80.0,1,30,229,413,95.0,0,0,0,1,1,0,0,0,1,0,0,0
203,578041,734453,1.0,0.91,True,5.0,True,True,2,1.0,103.0,5,30,153,2,100.0,0,0,0,1,0,0,0,1,0,0,1,0
204,578348,734690,0.88,0.97,False,7.0,True,True,7,2.0,160.0,1,300,263,160,94.0,0,0,1,0,1,0,0,0,1,0,0,0
205,578790,734690,1.0,1.0,True,3.0,True,True,4,1.0,170.0,2,180,228,115,94.0,0,0,0,1,0,0,0,1,1,0,0,0
206,582964,734453,1.0,0.91,True,5.0,True,True,2,1.0,89.0,5,30,120,9,87.0,0,0,0,1,0,0,0,1,0,0,1,0
207,583095,734692,1.0,0.91,False,7.0,True,True,6,2.0,425.0,6,365,263,26,96.0,0,0,0,1,0,1,0,0,1,0,0,0
208,583289,734692,0.91,1.0,True,13.0,True,True,3,1.0,360.0,4,30,348,3,100.0,0,0,0,1,0,1,0,0,1,0,0,0
209,583302,734692,0.91,1.0,True,13.0,True,True,4,1.0,75.0,5,30,365,32,99.0,0,0,0,1,0,1,0,0,0,0,0,1
210,585499,734690,1.0,1.0,True,3.0,True,True,4,1.0,145.0,2,180,217,93,92.0,0,0,0,1,0,0,0,1,1,0,0,0
211,587542,734453,1.0,0.91,True,5.0,True,True,2,1.0,125.0,5,30,124,20,94.0,0,0,0,1,0,0,0,1,0,0,1,0
212,591051,734696,1.0,0.96,True,1.0,True,False,6,2.0,170.0,3,365,93,146,95.0,0,0,0,1,1,0,0,0,1,0,0,0
213,591106,734687,1.0,0.91,False,3.0,True,True,2,1.0,96.0,2,29,325,269,91.0,0,0,1,0,0,0,1,0,1,0,0,0
214,591538,734453,1.0,0.91,True,5.0,True,True,2,1.0,92.0,5,30,145,16,95.0,0,0,0,1,0,0,0,1,0,0,1,0
215,596040,734063,1.0,1.0,True,0.0,True,True,3,1.0,300.0,2,60,163,46,98.0,0,0,1,0,0,0,1,0,1,0,0,0
216,596595,734676,1.0,0.97,False,5.0,True,True,2,1.0,65.0,30,365,221,77,87.0,0,0,0,1,0,1,0,0,1,0,0,0
217,597945,734700,1.0,0.78,True,3.0,True,False,4,2.0,132.0,1,8,0,14,97.0,0,0,1,0,1,0,0,0,1,0,0,0
218,598062,734700,1.0,0.83,False,1.0,True,True,2,1.0,210.0,1,1125,216,93,98.0,0,0,0,1,0,0,0,1,1,0,0,0
219,606715,734700,1.0,0.78,True,3.0,True,False,2,1.0,77.0,2,28,283,88,99.0,0,0,1,0,1,0,0,0,0,0,1,0
220,609723,734662,1.0,0.53,True,5.0,True,True,3,3.0,250.0,30,1125,289,173,98.0,0,0,0,1,0,1,0,0,1,0,0,0
221,629945,734716,1.0,1.0,True,2.0,True,True,2,1.0,146.0,5,30,214,285,98.0,0,0,0,1,1,0,0,0,1,0,0,0
222,631767,734717,1.0,0.56,True,4.0,True,False,4,2.0,250.0,5,21,337,36,99.0,0,0,0,1,0,0,0,1,1,0,0,0
223,631771,734426,1.0,1.0,False,1.0,True,True,7,4.0,400.0,30,365,213,71,96.0,0,0,0,1,0,1,0,0,1,0,0,0
224,631783,734717,1.0,0.56,True,4.0,True,False,4,2.0,220.0,5,1125,365,14,97.0,0,0,0,1,0,0,0,1,1,0,0,0
225,633285,733782,1.0,0.99,True,5.0,True,True,2,1.0,75.0,2,365,251,76,98.0,0,0,0,1,1,0,0,0,0,0,1,0
226,633307,733782,1.0,0.99,True,5.0,True,True,5,3.0,92.0,1,1125,0,348,96.0,0,0,0,1,1,0,0,0,1,0,0,0
227,638917,734722,1.0,1.0,False,1.0,True,True,4,2.0,145.0,7,180,233,31,89.0,0,0,1,0,1,0,0,0,1,0,0,0
228,639216,734656,1.0,0.5,False,1.0,True,False,2,1.0,500.0,1,1125,169,17,98.0,0,0,1,0,1,0,0,0,0,0,1,0
229,640576,734723,1.0,1.0,False,3.0,True,True,3,1.0,155.0,1,365,317,1,80.0,0,0,1,0,1,0,0,0,0,1,0,0
230,640577,734723,1.0,1.0,False,3.0,True,True,5,2.0,199.0,1,365,309,9,95.0,0,0,1,0,1,0,0,0,0,1,0,0
231,640892,735276,1.0,1.0,False,1.0,True,True,6,2.0,327.0,4,1125,230,21,99.0,0,0,1,0,0,0,1,0,1,0,0,0
232,642564,734725,1.0,1.0,True,5.0,True,True,1,1.0,100.0,90,90,365,132,90.0,0,0,0,1,0,1,0,0,0,0,1,0
233,646270,734682,1.0,0.8,True,4.0,True,True,2,1.0,109.0,7,1125,319,50,97.0,0,0,1,0,1,0,0,0,1,0,0,0
234,647521,734728,1.0,1.0,False,1.0,True,True,6,3.0,300.0,4,365,334,30,95.0,0,0,0,1,1,0,0,0,1,0,0,0
235,648073,734728,1.0,1.0,True,1.0,True,True,3,1.0,149.0,2,30,298,157,99.0,0,0,1,0,1,0,0,0,1,0,0,0
236,648353,734600,1.0,1.0,True,4.0,True,True,2,1.0,140.0,1,4,355,339,93.0,0,0,0,1,0,0,0,1,0,0,1,0
237,648355,734727,1.0,1.0,True,1.0,True,True,4,2.0,275.0,4,30,205,230,99.0,0,0,1,0,0,0,0,1,1,0,0,0
238,651441,733723,1.0,1.0,True,9.0,True,False,2,1.0,228.0,3,90,267,37,97.0,0,0,0,1,0,0,0,1,0,0,1,0
239,651447,733723,1.0,1.0,True,9.0,True,False,2,1.0,150.0,1,90,303,43,97.0,0,0,0,1,0,0,0,1,0,0,1,0
240,659331,734690,0.88,0.97,False,7.0,True,True,7,3.0,157.0,1,1095,242,108,93.0,0,0,1,0,1,0,0,0,1,0,0,0
241,660578,734736,1.0,1.0,True,4.0,True,True,2,1.0,350.0,3,1125,340,11,100.0,0,0,1,0,1,0,0,0,0,0,1,0
242,660579,734736,1.0,1.0,True,4.0,True,True,2,1.0,350.0,3,1125,354,4,100.0,0,0,1,0,1,0,0,0,0,0,1,0
243,663763,734724,0.98,0.89,False,27.0,True,True,4,2.0,220.0,3,60,329,7,100.0,0,0,1,0,0,0,0,1,1,0,0,0
244,663777,734724,0.98,0.89,False,27.0,True,True,4,2.0,190.0,3,365,313,10,82.0,0,0,1,0,0,0,0,1,1,0,0,0
245,663786,734724,0.98,0.89,False,27.0,True,True,6,3.0,300.0,3,365,0,24,93.0,0,0,1,0,0,0,0,1,1,0,0,0
246,665676,734739,1.0,0.99,False,22.0,True,False,5,2.0,242.0,2,28,144,95,99.0,0,0,0,1,0,0,0,1,1,0,0,0
247,667728,734231,1.0,0.97,True,3.0,True,True,6,2.0,180.0,5,60,357,107,94.0,0,0,0,1,0,0,1,0,1,0,0,0
248,673187,734744,1.0,0.88,False,4.0,True,True,4,2.0,85.0,31,60,302,60,83.0,0,0,1,0,0,1,0,0,1,0,0,0
249,673201,734744,1.0,0.88,False,4.0,True,True,2,1.0,59.0,31,90,306,26,90.0,0,0,1,0,0,1,0,0,1,0,0,0
250,673327,734567,1.0,1.0,False,8.0,True,True,4,1.0,469.0,2,120,226,13,100.0,0,0,0,1,0,1,0,0,0,0,1,0
251,674312,734365,1.0,1.0,False,4.0,True,True,2,1.0,330.0,1,365,284,9,98.0,0,0,0,1,0,0,0,1,0,0,1,0
252,674315,734343,1.0,1.0,False,1.0,True,True,6,2.0,139.0,2,30,275,101,96.0,0,0,0,1,1,0,0,0,1,0,0,0
253,674514,734365,1.0,1.0,False,4.0,True,True,2,1.0,258.0,1,30,228,13,97.0,0,0,0,1,0,0,0,1,0,0,1,0
254,675016,734700,1.0,0.78,True,3.0,True,False,2,1.0,77.0,2,30,281,32,98.0,0,0,1,0,1,0,0,0,0,0,1,0
255,675034,734365,1.0,1.0,False,4.0,True,True,2,1.0,330.0,1,1125,257,8,98.0,0,0,0,1,0,0,0,1,0,0,1,0
256,676881,734747,0.9,0.63,False,3.0,True,False,4,1.0,90.0,3,180,228,28,94.0,0,1,0,0,1,0,0,0,1,0,0,0
257,676888,734747,0.9,0.63,False,3.0,True,False,5,1.0,90.0,3,180,0,73,98.0,0,1,0,0,1,0,0,0,1,0,0,0
258,707984,734768,1.0,0.78,True,3.0,True,True,2,1.0,133.0,4,30,0,47,97.0,0,0,0,1,0,0,0,1,0,0,1,0
259,710488,734770,1.0,0.83,False,1.0,True,True,3,1.0,88.0,5,30,0,148,97.0,0,0,1,0,1,0,0,0,1,0,0,0
260,713704,734771,1.0,0.0,False,1.0,True,True,4,2.0,253.0,3,28,103,23,99.0,0,1,0,0,1,0,0,0,1,0,0,0
261,713986,734778,1.0,1.0,True,0.0,True,False,2,1.0,185.0,3,21,333,43,100.0,0,1,0,0,0,0,0,1,1,0,0,0
262,715447,734772,0.8,0.0,False,2.0,True,False,4,2.0,100.0,10,180,306,2,90.0,0,1,0,0,1,0,0,0,1,0,0,0
263,716964,734725,1.0,1.0,True,5.0,True,True,3,1.0,87.0,30,365,1,135,91.0,0,0,0,1,0,1,0,0,1,0,0,0
264,717081,734670,1.0,0.33,False,3.0,True,True,2,1.0,250.0,3,30,0,20,94.0,0,0,1,0,0,0,1,0,0,0,1,0
265,719268,735058,1.0,0.93,False,9.0,True,True,4,2.0,120.0,30,120,0,75,98.0,0,0,1,0,1,0,0,0,1,0,0,0
266,722158,734532,1.0,1.0,False,3.0,True,True,2,1.0,119.0,1,1125,241,180,91.0,0,0,0,1,0,1,0,0,1,0,0,0
267,729902,734367,1.0,0.98,True,2.0,True,True,6,2.0,130.0,1,30,256,192,96.0,0,0,0,1,1,0,0,0,1,0,0,0
268,748756,734563,1.0,0.98,True,5.0,True,True,2,1.0,285.0,3,1125,294,64,98.0,0,0,0,1,0,0,0,1,1,0,0,0
269,749883,734563,1.0,0.98,True,5.0,True,True,2,1.0,305.0,3,1125,308,88,99.0,0,0,0,1,0,0,0,1,1,0,0,0
270,749884,734563,1.0,0.98,True,5.0,True,True,2,1.0,391.0,3,1125,0,53,99.0,0,0,0,1,0,0,0,1,1,0,0,0
271,751118,734687,1.0,0.91,False,3.0,True,True,4,2.0,170.0,3,29,365,115,94.0,0,0,1,0,0,0,1,0,1,0,0,0
272,755553,734772,0.8,0.0,False,2.0,True,False,4,2.0,100.0,4,365,319,2,100.0,0,1,0,0,1,0,0,0,1,0,0,0
273,757939,734386,0.96,0.85,False,22.0,True,True,6,2.0,345.0,1,1125,333,91,93.0,0,0,0,1,0,0,0,1,1,0,0,0
274,760735,734395,1.0,0.97,True,1.0,True,False,3,1.0,130.0,3,1125,259,175,97.0,0,0,1,0,1,0,0,0,1,0,0,0
275,766925,734809,1.0,0.9,True,1.0,True,True,4,1.0,110.0,3,365,14,28,99.0,0,0,1,0,1,0,0,0,1,0,0,0
276,769848,734639,1.0,1.0,True,9.0,True,True,5,2.0,417.0,6,365,240,22,98.0,0,0,0,1,0,1,0,0,1,0,0,0
277,771663,734397,1.0,0.89,False,3.0,True,True,6,3.0,425.0,30,1125,118,128,92.0,0,0,1,0,0,1,0,0,1,0,0,0
278,775026,734740,1.0,0.98,False,9.0,True,True,2,1.0,35.0,30,181,293,192,94.0,0,0,0,1,0,1,0,0,0,0,1,0
279,775128,734670,1.0,0.33,False,3.0,True,True,2,1.0,250.0,3,1125,365,24,97.0,0,0,1,0,0,0,1,0,0,0,1,0
280,784020,734819,1.0,1.0,True,1.0,True,False,8,3.0,446.0,3,31,174,25,99.0,0,0,0,1,0,0,0,1,1,0,0,0
281,785858,734609,0.93,0.97,False,290.0,True,True,2,1.0,262.0,4,179,192,26,93.0,0,0,0,1,0,0,0,1,1,0,0,0
282,789456,734810,1.0,0.94,True,4.0,True,True,4,1.0,165.0,3,1125,327,5,88.0,0,0,0,1,0,1,0,0,1,0,0,0
283,790040,734823,1.0,0.0,False,1.0,True,True,6,2.0,118.0,2,30,347,50,88.0,0,0,0,1,1,0,0,0,1,0,0,0
284,798414,734827,1.0,0.9,False,3.0,True,False,2,1.0,260.0,1,2,266,300,97.0,0,0,1,0,0,0,0,1,0,0,1,0
285,801736,734808,1.0,0.86,True,1.0,True,True,4,1.0,195.0,3,21,116,171,99.0,0,0,0,1,1,0,0,0,1,0,0,0
286,804274,734831,1.0,1.0,True,2.0,True,True,2,1.0,129.0,3,1125,249,94,96.0,0,0,0,1,0,1,0,0,1,0,0,0
287,804433,734825,0.8,0.81,True,2.0,True,False,2,1.0,80.0,3,1125,365,240,89.0,0,0,1,0,0,0,1,0,0,0,1,0
288,808786,734833,1.0,0.98,True,0.0,True,True,2,1.0,218.0,2,1125,247,159,96.0,0,0,0,1,0,1,0,0,1,0,0,0
289,823773,734841,1.0,0.8,False,1.0,True,True,4,2.0,165.0,5,30,321,92,96.0,0,0,0,1,1,0,0,0,1,0,0,0
290,834451,734397,1.0,0.89,False,3.0,True,True,4,1.0,75.0,30,1125,0,247,94.0,0,0,1,0,0,1,0,0,1,0,0,0
291,836884,734084,1.0,0.4,False,2.0,True,True,6,2.0,135.0,2,1125,83,49,96.0,0,1,0,0,0,0,1,0,1,0,0,0
292,837597,734770,1.0,1.0,True,3.0,True,True,2,1.0,193.0,1,60,360,49,98.0,0,0,0,1,0,0,1,0,1,0,0,0
293,839500,734770,1.0,1.0,True,3.0,True,True,2,1.0,182.0,1,30,294,33,96.0,0,0,0,1,0,0,1,0,1,0,0,0
294,841416,734850,1.0,0.83,True,4.0,True,True,6,2.0,129.0,1,1125,257,264,95.0,0,0,0,1,0,1,0,0,1,0,0,0
295,846717,734716,1.0,1.0,True,2.0,True,True,2,1.0,125.0,3,30,0,111,99.0,0,0,0,1,1,0,0,0,1,0,0,0
296,860378,736697,1.0,0.86,True,6.0,True,True,4,1.0,195.0,2,1125,213,222,96.0,0,0,1,0,0,0,0,1,1,0,0,0
297,861768,734865,1.0,0.89,False,2.0,True,True,4,1.0,76.0,3,180,148,53,85.0,0,0,0,1,0,0,0,1,1,0,0,0
298,863978,734867,1.0,1.0,False,1.0,True,True,3,3.0,125.0,30,365,261,8,97.0,0,0,1,0,1,0,0,0,1,0,0,0
299,864241,734526,1.0,0.86,False,1.0,True,True,6,2.0,240.0,2,90,330,157,96.0,0,0,0,1,1,0,0,0,1,0,0,0
300,866802,736563,1.0,0.99,True,13.0,True,True,4,1.0,165.0,3,1125,248,63,92.0,0,0,0,1,0,0,0,1,1,0,0,0
301,867486,734567,1.0,1.0,False,8.0,True,True,7,3.0,470.0,2,120,190,18,96.0,0,0,0,1,0,1,0,0,1,0,0,0
302,867626,734723,1.0,0.95,True,1.0,True,True,2,1.0,50.0,3,7,362,330,95.0,0,0,0,1,1,0,0,0,1,0,0,0
303,869156,734855,0.9,0.27,True,5.0,True,True,4,2.0,150.0,2,365,310,101,96.0,0,0,1,0,1,0,0,0,1,0,0,0
304,869790,734872,1.0,0.9,True,3.0,True,True,3,1.0,93.0,30,180,309,123,94.0,0,0,1,0,0,1,0,0,0,0,1,0
305,873586,734874,1.0,0.5,False,1.0,True,True,6,3.0,175.0,3,1125,256,39,95.0,0,0,1,0,1,0,0,0,1,0,0,0
306,873736,734416,1.0,0.98,True,2.0,True,True,3,1.0,112.0,2,1125,121,17,85.0,0,0,0,1,0,1,0,0,1,0,0,0
307,875693,734875,1.0,0.46,False,1.0,True,True,3,1.0,185.0,3,35,352,1,100.0,0,1,0,0,0,1,0,0,0,0,1,0
308,877602,734086,1.0,0.9,False,8.0,True,True,7,3.0,299.0,30,60,103,80,97.0,0,0,1,0,1,0,0,0,1,0,0,0
309,880504,734878,1.0,1.0,False,1.0,True,True,6,2.0,500.0,2,1125,168,23,97.0,0,0,0,1,0,0,0,1,1,0,0,0
310,882370,734740,1.0,0.98,False,9.0,True,True,5,1.0,35.0,30,365,295,121,95.0,0,0,0,1,0,1,0,0,0,0,1,0
311,882371,734740,1.0,0.98,False,9.0,True,True,2,1.0,33.0,30,365,317,172,96.0,0,0,0,1,0,1,0,0,0,0,1,0
312,883446,734875,1.0,1.0,True,1.0,True,True,2,1.0,135.0,2,90,241,250,98.0,0,0,0,1,1,0,0,0,1,0,0,0
313,883700,734880,1.0,1.0,True,2.0,True,False,4,1.0,145.0,3,14,299,68,98.0,0,0,0,1,1,0,0,0,1,0,0,0
314,884001,734881,1.0,0.89,False,1.0,True,True,5,1.0,145.0,1,365,227,374,93.0,0,0,1,0,0,0,1,0,1,0,0,0
315,888191,734883,1.0,0.9,True,2.0,True,True,4,1.0,153.0,5,365,305,108,94.0,0,0,1,0,0,0,0,1,1,0,0,0
316,889271,734883,1.0,0.96,True,1.0,True,False,2,1.0,77.0,3,1125,276,160,98.0,0,0,0,1,1,0,0,0,1,0,0,0
317,892718,734886,1.0,1.0,True,1.0,True,True,2,1.0,145.0,3,180,238,371,93.0,0,0,0,1,0,0,0,1,1,0,0,0
318,898976,734401,1.0,1.0,False,6.0,True,True,4,1.0,185.0,7,16,0,4,100.0,0,0,1,0,1,0,0,0,1,0,0,0
319,902704,734891,0.67,0.0,False,0.0,True,True,4,1.0,129.0,4,1125,341,26,91.0,0,1,0,0,0,0,1,0,1,0,0,0
320,904008,734606,1.0,0.89,True,3.0,True,True,3,1.0,335.0,1,1125,258,104,96.0,0,0,0,1,0,0,0,1,1,0,0,0
321,904468,734893,1.0,0.95,True,41.0,True,True,8,3.0,305.0,1,365,206,75,98.0,0,0,0,1,1,0,0,0,1,0,0,0
322,905460,734606,1.0,0.89,True,3.0,True,True,2,1.0,235.0,1,1125,243,197,94.0,0,0,0,1,0,0,0,1,1,0,0,0
323,908283,734880,1.0,1.0,True,2.0,True,False,2,1.0,141.0,3,14,317,40,99.0,0,0,0,1,1,0,0,0,1,0,0,0
324,918451,734900,1.0,1.0,True,7.0,True,True,5,2.0,342.0,3,181,253,45,98.0,0,0,0,1,0,0,1,0,1,0,0,0
325,918649,734900,1.0,1.0,False,1.0,True,False,2,1.0,120.0,2,31,193,175,96.0,0,1,0,0,1,0,0,0,1,0,0,0
326,923297,733725,1.0,1.0,True,2.0,True,True,4,2.0,270.0,3,30,188,109,98.0,0,0,0,1,0,0,0,1,1,0,0,0
327,927959,734790,1.0,1.0,True,2.0,True,False,2,1.0,155.0,5,30,281,172,96.0,0,0,0,1,1,0,0,0,1,0,0,0
328,928064,733725,1.0,1.0,True,2.0,True,True,2,1.0,235.0,3,1125,259,70,98.0,0,0,0,1,0,0,0,1,1,0,0,0
329,928399,734906,1.0,0.97,True,6.0,True,True,2,1.0,331.0,5,1125,260,114,95.0,0,0,0,1,0,0,0,1,1,0,0,0
330,929435,734906,0.93,0.88,True,3.0,True,True,8,3.0,299.0,2,180,299,198,93.0,0,1,0,0,1,0,0,0,1,0,0,0
331,936355,734818,1.0,0.94,False,2.0,True,True,2,1.0,152.0,2,1125,257,85,97.0,0,0,0,1,0,0,0,1,1,0,0,0
332,936558,734363,1.0,1.0,True,5.0,True,True,4,1.0,122.0,1,60,272,142,94.0,0,0,0,1,1,0,0,0,1,0,0,0
333,937990,734646,1.0,0.67,False,12.0,True,True,2,1.0,121.0,1,60,221,27,91.0,0,0,0,1,1,0,0,0,1,0,0,0
334,941361,734913,1.0,1.0,True,1.0,True,True,2,1.0,122.0,2,365,242,431,99.0,0,0,0,1,1,0,0,0,1,0,0,0
335,942157,734646,1.0,0.67,False,12.0,True,True,2,1.0,69.0,1,60,221,57,91.0,0,0,0,1,1,0,0,0,1,0,0,0
336,951725,734906,1.0,0.97,True,6.0,True,True,2,1.0,249.0,5,1125,346,53,93.0,0,0,0,1,0,0,0,1,0,0,1,0
337,951837,734906,1.0,0.97,True,6.0,True,True,2,1.0,239.0,5,1125,345,64,92.0,0,0,0,1,0,0,0,1,0,0,1,0
338,951880,734906,1.0,0.97,True,6.0,True,True,2,1.0,229.0,5,1125,357,92,93.0,0,0,0,1,0,0,0,1,0,0,1,0
339,960536,734744,1.0,0.88,False,4.0,True,True,2,1.0,70.0,31,120,316,116,84.0,0,0,1,0,0,1,0,0,1,0,0,0
340,964857,734927,1.0,1.0,True,3.0,True,True,2,1.0,160.0,5,1125,66,19,95.0,0,0,0,1,1,0,0,0,1,0,0,0
341,966400,734567,1.0,1.0,False,8.0,True,True,4,1.0,456.0,2,120,0,5,96.0,0,0,0,1,0,1,0,0,0,0,1,0
342,983895,734442,0.88,1.0,False,1.0,True,True,6,3.0,535.0,7,1125,265,19,97.0,0,1,0,0,0,0,0,1,1,0,0,0
343,984843,734937,1.0,0.93,True,5.0,True,True,2,1.0,83.0,1,90,321,41,92.0,0,0,0,1,1,0,0,0,0,0,1,0
344,984845,734937,1.0,0.93,True,5.0,True,True,2,1.0,109.0,1,1125,354,24,94.0,0,0,0,1,1,0,0,0,0,0,1,0
345,989311,734939,1.0,0.97,True,2.0,True,True,3,1.0,225.0,3,1125,316,142,93.0,0,0,0,1,0,0,0,1,1,0,0,0
346,990804,734600,1.0,1.0,True,4.0,True,True,2,1.0,125.0,1,4,347,325,92.0,0,0,0,1,0,0,0,1,0,0,1,0
347,1001265,734940,1.0,0.99,False,8.0,True,True,3,1.0,115.0,3,365,314,119,84.0,0,0,0,1,0,1,0,0,1,0,0,0
348,1001871,734945,0.9,0.0,False,9.0,True,False,4,1.0,98.0,1,28,74,49,89.0,0,1,0,0,1,0,0,0,0,0,1,0
349,1004240,734460,0.76,0.92,False,14.0,True,False,2,1.0,89.0,1,365,103,75,86.0,0,0,0,1,1,0,0,0,0,0,1,0
350,1011053,734948,1.0,1.0,True,1.0,True,False,3,1.0,171.0,3,10,161,74,97.0,0,0,0,1,0,0,0,1,1,0,0,0
351,1012360,734933,1.0,1.0,True,4.0,True,True,5,4.0,140.0,30,180,44,42,97.0,0,0,0,1,0,1,0,0,1,0,0,0
352,1014157,734162,0.9,0.92,True,5.0,True,True,4,1.0,125.0,10,60,1,62,97.0,0,0,1,0,0,1,0,0,1,0,0,0
353,1018935,734950,0.88,0.88,False,1.0,True,True,4,2.0,90.0,7,180,206,14,87.0,0,1,0,0,1,0,0,0,1,0,0,0
354,1019465,734952,1.0,0.86,True,8.0,True,True,2,1.0,85.0,1,1125,334,50,96.0,0,0,0,1,1,0,0,0,0,0,1,0
355,1022193,734952,1.0,0.99,True,1.0,True,True,2,1.0,79.0,3,21,209,199,96.0,0,0,0,1,1,0,0,0,1,0,0,0
356,1022203,734639,1.0,1.0,True,9.0,True,True,4,2.0,371.0,6,1125,225,26,97.0,0,0,0,1,0,1,0,0,1,0,0,0
357,1027418,734954,1.0,0.99,False,14.0,True,True,4,1.0,119.0,3,1125,266,83,82.0,0,0,0,1,0,0,1,0,1,0,0,0
358,1030150,734945,0.9,0.0,False,9.0,True,False,2,1.0,68.0,1,28,73,50,89.0,0,1,0,0,1,0,0,0,0,0,1,0
359,1030151,734945,0.9,0.0,False,9.0,True,False,2,1.0,68.0,1,28,73,58,90.0,0,1,0,0,1,0,0,0,0,0,1,0
360,1030161,734945,0.9,0.0,False,9.0,True,False,2,1.0,88.0,1,30,74,32,88.0,0,1,0,0,1,0,0,0,0,0,1,0
361,1033146,734900,1.0,1.0,True,7.0,True,True,7,2.0,523.0,2,181,72,57,97.0,0,0,0,1,0,0,1,0,1,0,0,0
362,1036404,734958,1.0,0.96,True,1.0,True,True,4,1.0,100.0,3,30,235,110,98.0,0,0,0,1,1,0,0,0,1,0,0,0
363,1038689,734926,1.0,1.0,True,7.0,True,True,4,1.0,115.0,20,500,230,197,97.0,0,0,0,1,0,1,0,0,1,0,0,0
364,1042446,734960,1.0,1.0,False,1.0,True,False,4,1.0,229.0,5,1125,320,25,94.0,0,1,0,0,0,0,0,1,1,0,0,0
365,1046693,734962,1.0,0.67,False,4.0,True,True,10,4.0,445.0,1,1125,365,10,83.0,0,0,0,1,1,0,0,0,1,0,0,0
366,1046703,734363,1.0,1.0,True,5.0,True,True,4,1.0,129.0,1,45,253,239,95.0,0,0,0,1,1,0,0,0,1,0,0,0
367,1051136,734963,1.0,0.98,True,88.0,True,True,4,1.0,135.0,3,365,330,249,94.0,0,0,0,1,0,0,0,1,1,0,0,0
368,1051428,734081,0.98,1.0,False,15.0,True,True,4,1.0,107.0,3,1125,345,118,88.0,0,0,0,1,0,0,0,1,1,0,0,0
369,1063843,734220,1.0,0.97,True,4.0,True,False,2,1.0,64.0,5,90,10,193,96.0,0,0,1,0,1,0,0,0,1,0,0,0
370,1066271,734968,1.0,0.81,True,2.0,True,True,6,3.0,220.0,2,30,292,135,98.0,0,0,0,1,1,0,0,0,1,0,0,0
371,1067019,733244,0.94,0.71,False,26.0,True,True,2,1.0,219.0,1,1125,244,24,93.0,0,0,0,1,0,0,0,1,0,0,1,0
372,1067052,734387,1.0,1.0,False,2.0,True,True,2,1.0,89.0,3,25,258,19,94.0,0,0,0,1,1,0,0,0,1,0,0,0
373,1067305,734363,1.0,1.0,True,5.0,True,True,3,1.0,63.0,1,90,249,115,91.0,0,0,0,1,1,0,0,0,1,0,0,0
374,1069316,734969,1.0,0.9,True,2.0,True,True,6,3.0,340.0,4,120,265,24,98.0,0,1,0,0,0,0,0,1,1,0,0,0
375,1069531,734969,0.88,1.0,True,3.0,True,True,2,1.0,139.0,3,21,356,206,92.0,0,1,0,0,0,0,1,0,0,0,1,0
376,1074549,734971,1.0,0.94,False,1.0,True,True,6,3.0,230.0,6,180,75,54,94.0,0,0,0,1,0,0,0,1,1,0,0,0
377,1079645,734973,1.0,0.93,True,3.0,True,True,4,2.0,182.0,4,1125,0,10,100.0,0,0,1,0,0,0,0,1,1,0,0,0
378,1080701,734973,0.8,0.97,False,2.0,True,True,2,1.0,145.0,2,30,358,291,95.0,0,0,1,0,0,0,1,0,1,0,0,0
